time,ps,pl,ard1,ard2,ard3,ard4,ard5
10122445,31.50,30.56,28.75,27.5,26.75,24.25,21.0
10122455,32.70,30.75,28.75,27.5,26.75,24.25,21.25
10122505,31.50,30.66,28.75,27.5,26.75,24.25,21.25
10122515,31.91,30.67,28.75,27.5,26.5,24.25,21.25
10122525,31.17,30.85,29.0,27.5,26.75,24.25,21.25
10122535,32.63,31.07,29.0,27.5,26.75,24.25,21.25
10122545,31.66,31.01,29.0,27.5,26.75,24.25,21.25
10122555,32.31,30.64,28.75,27.5,26.75,24.25,21.25
10122605,31.53,30.96,29.0,27.5,26.75,24.25,21.25
10122615,31.72,30.74,28.75,27.5,26.75,24.25,21.25
10122625,31.05,30.87,29.0,27.5,26.75,24.25,21.25
10122635,32.75,30.74,28.75,27.5,26.75,24.25,21.25
10122645,31.62,30.64,28.75,27.5,26.75,24.25,21.25
10122655,32.64,31.02,29.0,27.5,26.75,24.25,21.25
10122705,32.23,30.58,29.0,27.5,26.75,24.25,21.0
10122715,31.71,31.04,28.75,27.5,26.75,24.25,21.25
10122725,31.46,30.99,28.75,27.5,26.5,24.25,21.25
10122735,32.92,30.98,29.0,27.5,26.75,24.25,21.25
10122745,31.56,30.79,28.75,27.5,26.75,24.0,21.25
10122755,32.69,30.81,28.75,27.5,26.75,24.25,21.25
10122805,33.33,30.75,29.0,27.5,26.75,24.25,21.25
10122815,32.12,30.89,28.75,27.5,26.75,24.25,21.25
10122825,32.49,30.84,29.0,27.5,26.75,24.0,21.25
10122835,30.56,30.37,29.0,27.5,26.75,24.25,21.25
10122845,33.56,31.06,28.75,27.5,26.75,24.25,21.25
10122855,31.33,30.95,29.0,27.5,26.75,24.25,21.25
10122905,31.02,30.72,29.0,27.5,26.75,24.25,21.25
10122915,33.99,30.97,29.0,27.5,26.75,24.25,21.25
10122925,32.11,30.68,29.0,27.5,26.75,24.25,21.25
10122935,31.13,30.95,28.75,27.5,26.75,24.25,21.25
10122945,31.16,30.98,29.0,27.5,26.75,24.25,21.25
10122955,32.60,30.91,29.0,27.5,26.75,24.25,21.25
10123005,31.88,30.86,28.75,27.5,26.75,24.25,21.25
10123015,32.96,30.75,29.0,27.5,26.75,24.25,21.25
10123026,32.37,30.89,29.0,27.5,26.75,24.25,21.25
10123036,33.42,30.83,29.0,27.5,26.75,24.25,21.25
10123046,32.80,30.81,29.0,27.5,26.75,24.25,21.25
10123056,32.29,30.76,29.0,27.5,26.75,24.25,21.25
10123106,31.28,30.88,29.0,27.5,26.75,24.25,21.25
10123116,31.42,30.94,29.0,27.5,26.75,24.25,21.25
10123126,31.56,30.65,28.75,27.5,26.75,24.25,21.25
10123136,32.58,30.68,29.0,27.5,26.75,24.25,21.25
10123146,32.58,30.71,29.0,27.5,26.75,24.25,21.25
10123156,31.88,30.81,29.0,27.5,26.75,24.25,21.25
10123206,31.53,30.69,29.0,27.5,26.75,24.25,21.25
10123216,33.30,30.85,28.75,27.25,26.75,24.25,21.25
10123226,31.80,30.88,29.0,27.5,26.75,24.25,21.25
10123236,31.46,30.69,29.0,27.5,26.75,24.25,21.25
10123246,31.02,31.06,29.0,27.5,26.75,24.25,21.25
10123256,30.53,31.05,29.0,27.5,26.75,24.25,21.25
10123306,31.62,31.02,29.0,27.5,26.75,24.25,21.25
10123316,32.78,31.10,29.0,27.5,26.75,24.25,21.25
10123326,32.26,30.94,29.0,27.5,26.75,24.25,21.25
10123336,31.51,30.68,29.0,27.5,26.75,24.25,21.25
10123346,31.66,31.09,29.0,27.5,26.75,24.25,21.25
10123356,33.38,30.69,29.0,27.5,26.75,24.25,21.25
10123406,32.63,30.94,29.0,27.5,26.75,24.25,21.25
10123416,31.74,30.98,29.0,27.5,26.75,24.25,21.25
10123426,33.25,30.98,29.0,27.5,26.75,24.25,21.25
10123436,31.69,30.91,29.0,27.5,26.75,24.25,21.25
10123446,32.40,30.73,29.0,27.5,26.75,24.25,21.25
10123456,31.72,30.97,29.0,27.5,26.75,24.25,21.25
10123506,31.60,31.11,29.0,27.5,26.75,24.25,21.25
10123516,32.26,30.89,29.0,27.5,26.75,24.25,21.25
10123526,32.18,30.88,29.0,27.5,26.75,24.25,21.25
10123536,32.18,30.73,29.0,27.5,26.75,24.25,21.25
10123546,31.51,30.80,29.0,27.5,26.75,24.25,21.25
10123556,32.92,30.68,29.0,27.5,26.75,24.25,21.25
10123606,32.95,30.78,29.0,27.5,26.75,24.25,21.25
10123616,32.12,30.78,28.75,27.5,26.75,24.25,21.25
10123626,31.36,30.67,29.0,27.5,26.75,24.25,21.25
10123636,30.96,30.78,28.75,27.5,26.75,24.25,21.25
10123646,30.88,31.03,29.0,27.5,26.75,24.25,21.25
10123656,32.14,30.74,29.0,27.5,26.75,24.25,21.25
10123706,31.82,30.93,29.0,27.5,26.75,24.25,21.25
10123716,31.50,30.95,29.0,27.5,26.75,24.25,21.25
10123726,31.94,31.08,29.0,27.5,26.75,24.25,21.25
10123736,30.49,30.95,29.0,27.5,26.75,24.25,21.25
10123746,32.52,30.95,29.0,27.5,26.75,24.25,21.25
10123756,31.33,30.81,29.0,27.5,26.75,24.25,21.25
10123806,32.66,30.50,29.0,27.5,26.75,24.25,21.25
10123816,32.20,30.85,29.0,27.5,26.75,24.25,21.25
10123826,32.00,30.67,29.0,27.5,26.75,24.25,21.25
10123836,31.91,31.02,29.0,27.5,26.75,24.25,21.25
10123846,32.77,31.24,29.0,27.5,26.75,24.25,21.25
10123856,31.65,30.63,29.0,27.5,26.75,24.25,21.25
10123906,31.53,30.64,29.0,27.5,26.75,24.25,21.25
10123916,31.98,30.77,29.0,27.5,26.75,24.25,21.25
10123927,32.44,30.95,29.0,27.5,26.75,24.5,21.25
10123937,32.25,31.14,29.0,27.5,26.75,24.25,21.25
10123947,32.80,30.86,29.0,27.5,26.75,24.25,21.25
10123957,32.90,30.81,29.0,27.5,26.75,24.25,21.25
10124007,32.54,31.21,29.0,27.5,26.75,24.25,21.25
10124017,32.17,30.91,29.0,27.5,26.75,24.25,21.25
10124027,32.46,31.06,29.0,27.5,26.75,24.25,21.25
10124037,31.68,30.49,29.0,27.5,26.75,24.25,21.25
10124047,32.58,30.86,29.0,27.5,26.75,24.25,21.25
10124057,32.69,30.84,29.0,27.5,26.75,24.25,21.25
10124107,31.86,30.97,29.0,27.5,26.75,24.25,21.25
10124117,32.84,31.14,29.0,27.5,26.75,24.25,21.25
10124127,32.58,31.08,29.0,27.5,26.75,24.25,21.25
10124137,32.83,30.80,29.0,27.5,26.75,24.25,21.25
10124147,31.46,31.14,29.0,27.5,26.75,24.25,21.25
10124157,32.37,30.55,29.0,27.5,26.75,24.25,21.25
10124207,33.45,30.97,29.0,27.5,26.75,24.25,21.25
10124217,31.85,31.01,29.0,27.5,26.75,24.25,21.25
10124227,32.14,31.07,29.0,27.5,26.75,24.25,21.25
10124237,31.86,30.85,29.0,27.5,26.75,24.25,21.5
10124247,32.09,31.01,29.0,27.5,26.75,24.25,21.25
10124257,32.17,30.86,29.0,27.5,26.75,24.25,21.25
10124307,31.40,30.93,29.0,27.5,26.75,24.5,21.25
10124317,31.82,30.94,29.0,27.5,26.75,24.25,21.25
10124327,31.28,31.16,29.0,27.5,26.75,24.25,21.25
10124337,33.42,30.63,29.0,27.5,26.75,24.25,21.25
10124347,31.83,30.80,29.0,27.5,26.75,24.25,21.25
10124357,32.63,30.92,29.0,27.5,26.75,24.25,21.25
10124407,32.38,30.91,29.0,27.5,26.75,24.25,21.25
10124417,32.87,30.86,29.0,27.5,26.75,24.25,21.25
10124427,31.74,30.82,29.0,27.5,26.75,24.25,21.25
10124437,31.02,30.95,29.0,27.5,26.75,24.25,21.5
10124447,31.51,30.85,29.0,27.5,26.75,24.25,21.25
10124457,31.68,31.16,29.0,27.5,26.75,24.25,21.25
10124507,31.24,30.91,29.0,27.5,26.75,24.25,21.25
10124517,32.92,30.55,29.0,27.5,26.75,24.25,21.25
10124527,31.54,31.06,29.0,27.5,26.75,24.25,21.25
10124537,32.46,30.91,29.0,27.5,26.75,24.25,21.25
10124547,31.65,30.62,29.0,27.5,26.75,24.25,21.25
10124557,32.06,30.86,29.0,27.5,26.75,24.5,21.25
10124607,31.19,30.93,29.0,27.5,26.75,24.25,21.25
10124617,32.83,30.78,29.0,27.5,26.75,24.25,21.25
10124627,31.46,30.92,29.0,27.5,26.75,24.25,21.25
10124637,32.96,31.26,29.0,27.5,26.75,24.25,21.25
10124647,33.35,30.98,29.0,27.5,26.75,24.25,21.25
10124657,31.63,30.98,29.0,27.5,26.75,24.25,21.25
10124707,31.74,31.15,29.0,27.5,26.75,24.25,21.25
10124717,32.09,31.16,29.0,27.5,26.75,24.5,21.25
10124727,32.03,31.11,29.0,27.5,26.75,24.25,21.25
10124737,32.78,30.76,29.0,27.5,26.75,24.5,21.25
10124747,32.44,30.87,29.0,27.5,26.75,24.25,21.25
10124757,32.32,30.87,29.0,27.5,26.75,24.25,21.25
10124807,30.98,30.88,29.0,27.5,26.75,24.25,21.25
10124818,31.11,30.77,29.0,27.5,26.75,24.25,21.25
10124828,31.66,30.68,29.0,27.5,26.75,24.25,21.25
10124838,32.09,30.82,29.0,27.5,26.75,24.25,21.25
10124848,32.92,30.68,29.0,27.5,26.75,24.25,21.25
10124858,32.25,30.90,29.0,27.5,26.75,24.5,21.25
10124908,32.11,31.23,29.0,27.5,26.75,24.25,21.25
10124918,32.78,30.96,29.0,27.5,26.75,24.25,21.25
10124928,32.31,30.65,29.0,27.5,26.75,24.25,21.25
10124938,31.82,30.80,29.0,27.5,26.75,24.25,21.25
10124948,32.26,31.27,29.0,27.5,26.75,24.25,21.25
10124958,32.80,30.87,29.0,27.5,26.75,24.25,21.25
10125008,31.36,31.27,29.0,27.5,26.75,24.25,21.25
10125018,32.60,31.07,29.0,27.5,26.75,24.25,21.5
10125028,32.86,30.87,29.0,27.5,26.75,24.25,21.25
10125038,31.24,31.41,29.0,27.5,26.75,24.25,21.5
10125048,32.47,31.13,29.0,27.5,26.75,24.25,21.25
10125058,32.51,30.89,29.0,27.5,26.75,24.25,21.25
10125108,33.03,30.81,29.0,27.5,26.75,24.25,21.25
10125118,31.74,30.99,29.0,27.5,26.75,24.25,21.25
10125128,31.43,30.86,29.0,27.5,26.75,24.25,21.25
10125138,32.77,31.00,29.0,27.5,26.75,24.25,21.25
10125148,32.28,30.92,29.0,27.5,26.75,24.25,21.25
10125158,32.26,30.80,29.0,27.5,26.75,24.5,21.25
10125208,32.32,31.14,29.0,27.5,26.75,24.25,21.25
10125218,32.95,31.24,29.0,27.5,26.75,24.25,21.5
10125228,32.57,30.84,29.0,27.5,26.75,24.5,21.25
10125238,32.54,31.23,29.0,27.5,26.75,24.25,21.25
10125248,31.72,30.95,29.0,27.5,26.75,24.25,21.25
10125258,32.78,30.72,29.0,27.5,26.75,24.25,21.25
10125308,32.60,31.33,29.0,27.5,26.75,24.25,21.25
10125318,33.33,31.01,29.0,27.5,26.75,24.5,21.25
10125328,31.53,31.04,29.0,27.5,26.75,24.5,21.25
10125338,32.87,30.58,29.0,27.5,26.75,24.5,21.5
10125348,31.60,30.98,29.0,27.5,26.75,24.25,21.5
10125358,33.21,30.87,29.0,27.5,26.75,24.25,21.25
10125408,32.37,30.72,29.0,27.5,26.75,24.5,21.5
10125418,31.82,30.83,29.0,27.5,26.75,24.25,21.5
10125428,32.83,31.07,29.0,27.5,26.75,24.25,21.25
10125438,33.39,30.98,29.0,27.5,26.75,24.25,21.5
10125448,32.18,31.14,29.0,27.5,26.75,24.25,21.25
10125458,31.37,31.17,29.0,27.5,26.75,24.5,21.25
10125508,31.36,30.90,29.0,27.5,26.75,24.5,21.25
10125518,31.30,31.15,29.0,27.5,26.75,24.5,21.25
10125528,32.54,30.90,29.0,27.5,26.75,24.25,21.25
10125538,31.27,30.97,29.0,27.5,26.75,24.25,21.25
10125548,32.77,31.07,29.0,27.5,26.75,24.25,21.25
10125558,31.60,31.02,29.0,27.5,26.75,24.5,21.5
10125608,32.55,31.24,29.0,27.75,26.75,24.5,21.5
10125618,32.05,31.18,29.0,27.5,26.75,24.5,21.5
10125628,31.77,31.05,29.0,27.5,26.75,24.5,21.25
10125639,31.57,30.79,29.0,27.5,26.75,24.5,21.25
10125649,31.24,31.25,29.0,27.75,26.75,24.25,21.5
10125659,31.89,31.17,29.0,27.5,26.75,24.25,21.25
10125709,32.12,31.21,29.0,27.75,26.75,24.25,21.25
10125719,33.64,30.98,29.0,27.5,26.75,24.5,21.25
10125729,32.03,31.00,29.0,27.5,26.75,24.25,21.25
10125739,31.34,30.72,29.0,27.5,26.75,24.25,21.25
10125749,32.38,30.75,29.0,27.5,26.75,24.5,21.5
10125759,31.77,31.09,29.0,27.5,26.75,24.25,21.25
10125809,32.12,31.21,29.0,27.5,26.75,24.5,21.25
10125819,32.57,30.94,29.0,27.75,26.75,24.5,21.5
10125829,31.66,30.98,29.0,27.5,26.75,24.25,21.25
10125839,31.27,31.18,29.0,27.5,26.75,24.5,21.25
10125849,31.63,30.84,29.0,27.5,26.75,24.5,21.25
10125859,32.26,30.85,29.25,27.5,26.75,24.5,21.25
10125909,32.80,30.79,29.25,27.5,26.75,24.5,21.5
10125919,33.45,31.16,29.0,27.5,26.75,24.5,21.5
10125929,31.82,31.06,29.0,27.5,26.75,24.5,21.5
10125939,32.93,31.04,29.0,27.5,26.75,24.5,21.25
10125949,32.40,30.88,29.0,27.75,26.75,24.5,21.25
10125959,32.41,31.11,29.0,27.5,26.75,24.5,21.5
10130009,31.07,31.04,29.0,27.75,26.75,24.5,21.25
10130019,32.73,31.14,29.0,27.75,26.75,24.5,21.5
10130029,32.29,31.19,29.0,27.5,27.0,24.5,21.5
10130039,31.60,30.84,29.0,27.5,26.75,24.5,21.5
10130049,32.41,31.10,29.0,27.5,27.0,24.5,21.5
10130059,31.22,30.83,29.0,27.75,27.0,24.5,21.5
10130109,32.58,31.02,29.25,27.75,26.75,24.5,21.25
10130119,33.24,31.15,29.25,27.75,26.75,24.5,21.5
10130129,32.17,30.93,29.0,27.75,26.75,24.5,21.5
10130139,31.80,30.88,29.0,27.75,26.75,24.5,21.25
10130149,32.58,31.21,29.0,27.5,26.75,24.5,21.25
10130159,32.31,31.01,29.25,27.75,26.75,24.5,21.5
10130209,31.71,31.06,29.0,27.75,26.75,24.5,21.5
10130219,33.25,30.87,29.25,27.5,26.75,24.5,21.5
10130229,31.43,31.22,29.0,27.75,26.75,24.5,21.5
10130239,31.68,30.94,29.25,27.5,26.75,24.5,21.25
10130249,32.02,31.02,29.0,27.75,26.75,24.5,21.5
10130259,32.77,31.12,29.25,27.75,26.75,24.5,21.5
10130309,31.82,31.37,29.0,27.75,26.75,24.5,21.5
10130319,31.91,31.04,29.0,27.75,26.75,24.5,21.5
10130329,32.15,31.02,29.0,27.5,27.0,24.5,21.25
10130339,32.67,31.28,29.0,27.5,27.0,24.5,21.5
10130349,31.33,31.18,29.0,27.75,26.75,24.5,21.5
10130359,33.09,31.21,29.25,27.75,26.75,24.5,21.25
10130409,32.21,31.04,29.0,27.5,26.75,24.5,21.25
10130419,31.43,31.25,29.0,27.5,26.75,24.5,21.5
10130429,32.43,31.41,29.0,27.5,26.75,24.5,21.5
10130439,31.63,31.12,29.25,27.5,26.75,24.5,21.5
10130449,33.27,30.81,29.0,27.75,27.0,24.5,21.5
10130459,30.93,31.14,29.0,27.75,26.75,24.5,21.5
10130510,31.42,31.06,29.0,27.5,26.75,24.5,21.5
10130520,32.75,31.01,29.0,27.75,26.75,24.5,21.5
10130530,31.91,31.16,29.25,27.75,27.0,24.5,21.5
10130540,31.95,31.24,29.25,27.5,26.75,24.5,21.5
10130550,31.68,31.12,29.0,27.75,27.0,24.5,21.5
10130600,31.60,30.91,29.0,27.75,26.75,24.5,21.5
10130610,33.04,30.65,29.0,27.75,27.0,24.5,21.5
10130620,31.95,31.04,29.25,27.75,26.75,24.5,21.5
10130630,32.51,30.78,29.0,27.75,27.0,24.5,21.5
10130640,32.55,31.09,29.25,27.75,27.0,24.5,21.5
10130650,32.83,31.31,29.25,27.75,26.75,24.5,21.5
10130700,32.61,31.05,29.0,27.5,26.75,24.5,21.5
10130710,31.76,31.04,29.0,27.75,26.75,24.5,21.5
10130720,31.59,31.18,29.0,27.5,26.75,24.5,21.5
10130730,31.34,30.98,29.25,27.75,27.0,24.5,21.5
10130740,30.93,30.92,29.0,27.5,27.0,24.5,21.5
10130750,31.89,31.14,29.0,27.75,26.75,24.5,21.5
10130800,32.49,31.34,29.0,27.75,27.0,24.5,21.5
10130810,32.64,31.24,29.0,27.75,26.75,24.5,21.5
10130820,31.63,30.91,29.0,27.5,26.75,24.5,21.5
10130830,32.46,30.89,29.0,27.5,27.0,24.5,21.5
10130840,33.78,31.01,29.25,27.5,27.0,24.5,21.5
10130850,32.54,31.24,29.25,27.75,27.0,24.5,21.5
10130900,31.25,31.07,29.25,27.75,27.0,24.5,21.5
10130910,33.62,31.17,29.0,27.5,27.0,24.5,21.5
10130920,32.72,31.43,29.0,27.75,27.0,24.5,21.5
10130930,31.89,31.27,29.25,27.75,27.0,24.5,21.5
10130940,31.82,31.50,29.0,27.75,27.0,24.5,21.5
10130950,32.86,31.20,29.0,27.75,27.0,24.5,21.5
10131000,31.91,30.88,29.25,27.75,27.0,24.5,21.5
10131010,32.84,30.94,29.0,27.75,27.0,24.5,21.5
10131020,31.01,31.11,29.25,27.75,27.0,24.5,21.5
10131030,33.45,31.16,29.25,27.75,27.0,24.5,21.5
10131040,33.42,31.08,29.25,27.75,26.75,24.5,21.5
10131050,31.86,31.07,29.25,27.75,27.0,24.5,21.5
10131100,32.75,30.82,29.0,27.75,27.0,24.5,21.5
10131110,30.98,31.29,29.25,27.5,27.0,24.5,21.5
10131120,32.66,30.98,29.25,27.75,27.0,24.5,21.5
10131130,33.52,31.25,29.25,27.75,26.75,24.5,21.25
10131140,32.64,31.33,29.0,27.75,27.0,24.5,21.5
10131150,32.00,31.01,29.25,27.5,27.0,24.5,21.5
10131200,32.09,31.22,29.0,27.75,27.0,24.5,21.5
10131210,31.62,31.07,29.0,27.75,27.0,24.5,21.5
10131220,33.67,30.80,29.25,27.75,27.0,24.5,21.5
10131230,33.18,31.11,29.25,27.75,27.0,24.5,21.5
10131240,31.83,31.22,29.0,27.75,27.0,24.5,21.5
10131250,32.34,31.31,29.25,27.75,27.0,24.5,21.5
10131300,33.61,31.17,29.25,27.5,27.0,24.5,21.5
10131310,32.72,30.86,29.25,27.75,27.0,24.5,21.5
10131320,32.83,31.37,29.25,27.75,27.0,24.5,21.5
10131330,32.54,31.11,29.25,27.75,27.0,24.5,21.5
10131340,31.82,31.04,29.0,27.75,27.0,24.5,21.5
10131350,33.24,31.19,29.25,27.75,27.0,24.5,21.5
10131400,32.44,30.94,29.0,27.75,27.0,24.5,21.5
10131411,31.43,31.02,29.25,27.75,27.0,24.5,21.5
10131421,32.47,30.94,29.0,27.75,27.0,24.5,21.5
10131431,31.68,31.14,29.0,27.75,27.0,24.5,21.5
10131441,32.51,31.15,29.25,27.75,27.0,24.5,21.5
10131451,32.44,31.20,29.25,27.75,27.0,24.5,21.5
10131501,30.39,31.24,29.25,27.75,26.75,24.5,21.5
10131511,32.31,31.14,29.0,27.5,27.0,24.5,21.5
10131521,31.60,30.86,29.0,27.75,27.0,24.5,21.5
10131531,31.62,31.19,29.25,27.5,27.0,24.5,21.5
10131541,31.16,30.95,29.25,27.75,27.0,24.5,21.5
10131551,32.47,31.20,29.25,27.75,27.0,24.5,21.5
10131601,32.70,31.09,29.25,27.75,27.0,24.5,21.5
10131611,32.96,31.19,29.25,27.75,27.0,24.5,21.5
10131621,33.10,31.10,29.25,27.75,27.0,24.5,21.5
10131631,32.41,31.37,29.0,27.5,27.0,24.5,21.5
10131641,32.66,30.99,29.25,27.75,27.0,24.5,21.5
10131651,33.42,30.84,29.0,27.75,27.0,24.5,21.5
10131701,33.55,30.76,29.0,27.5,26.75,24.5,21.5
10131711,34.00,31.26,29.25,27.75,27.0,24.5,21.5
10131721,32.17,31.11,29.0,27.75,27.0,24.5,21.5
10131731,31.45,31.41,29.25,27.75,27.0,24.5,21.5
10131741,32.52,31.37,29.25,27.75,27.0,24.5,21.5
10131751,31.50,31.23,29.25,27.75,27.0,24.5,21.5
10131801,31.46,31.07,29.25,27.75,27.0,24.5,21.5
10131811,32.95,30.96,29.25,27.75,27.0,24.5,21.5
10131821,33.68,30.84,29.25,27.75,27.0,24.5,21.5
10131831,31.83,31.14,29.25,27.75,27.0,24.5,21.5
10131841,31.10,30.96,29.25,27.75,27.0,24.5,21.5
10131851,33.09,31.01,29.25,27.75,27.0,24.5,21.5
10131901,33.35,30.98,29.25,27.75,27.0,24.5,21.5
10131911,32.08,31.27,29.25,27.75,27.0,24.5,21.5
10131921,31.92,31.23,29.25,27.75,27.0,24.5,21.5
10131931,32.00,30.95,29.0,27.75,27.0,24.5,21.5
10131941,32.44,31.22,29.25,27.75,27.0,24.5,21.5
10131951,31.11,30.76,29.25,27.5,27.0,24.5,21.5
10132001,32.51,31.23,29.25,27.75,27.0,24.5,21.5
10132011,31.65,31.02,29.25,27.75,27.0,24.5,21.5
10132021,32.26,31.17,29.25,27.75,27.0,24.5,21.5
10132031,32.73,30.72,29.0,27.75,27.0,24.5,21.5
10132041,32.64,30.95,29.25,27.75,27.0,24.5,21.5
10132051,31.24,30.96,29.25,27.75,27.0,24.5,21.5
10132101,31.45,31.27,29.25,27.75,27.0,24.5,21.5
10132111,32.78,30.97,29.25,27.75,27.0,24.5,21.5
10132121,31.72,30.71,29.25,27.75,27.0,24.5,21.5
10132131,32.47,31.20,29.25,27.75,27.0,24.5,21.5
10132141,32.03,31.22,29.25,27.75,27.0,24.5,21.5
10132151,31.60,31.23,29.25,27.75,27.0,24.5,21.5
10132201,32.54,31.04,29.25,27.75,27.0,24.5,21.5
10132211,32.44,31.03,29.25,27.75,27.0,24.5,21.5
10132221,32.47,31.11,29.25,27.75,27.0,24.5,21.5
10132231,32.73,31.42,29.25,27.75,27.0,24.5,21.5
10132242,30.99,31.27,29.25,27.75,27.0,24.5,21.5
10132252,33.56,31.39,29.25,27.75,27.0,24.5,21.5
10132302,31.79,31.03,29.25,27.75,27.0,24.5,21.5
10132312,31.51,31.12,29.25,27.75,27.0,24.75,21.5
10132322,32.41,31.01,29.25,27.75,27.0,24.5,21.5
10132332,33.56,31.11,29.25,27.75,27.0,24.5,21.5
10132342,32.35,31.09,29.25,27.75,27.0,24.5,21.5
10132352,32.83,31.11,29.25,27.75,27.0,24.5,21.5
10132402,33.78,31.28,29.25,27.75,27.0,24.5,21.5
10132412,32.55,31.27,29.25,27.75,27.0,24.5,21.5
10132422,33.15,31.12,29.25,27.75,27.0,24.5,21.5
10132432,32.28,31.50,29.25,27.75,27.0,24.75,21.5
10132442,32.92,31.24,29.25,27.75,27.0,24.5,21.5
10132452,33.01,31.16,29.25,27.75,27.0,24.5,21.5
10132502,33.04,31.18,29.25,27.75,27.0,24.5,21.5
10132512,32.60,31.29,29.25,27.75,27.0,24.5,21.5
10132522,32.87,31.49,29.25,27.75,27.0,24.5,21.5
10132532,30.94,31.37,29.25,27.75,27.0,24.5,21.5
10132542,31.88,31.29,29.25,27.75,27.0,24.5,21.5
10132552,31.95,31.10,29.25,27.75,27.0,24.5,21.5
10132602,32.72,31.43,29.25,27.75,27.0,24.5,21.5
10132612,33.01,31.32,29.25,27.75,27.0,24.75,21.5
10132622,33.55,31.10,29.25,27.75,27.0,24.5,21.5
10132632,32.46,31.17,29.25,27.75,27.0,24.5,21.5
10132642,32.34,31.14,29.25,27.75,27.0,24.5,21.5
10132652,32.77,31.17,29.25,27.75,27.0,24.5,21.5
10132702,33.22,30.90,29.25,27.75,27.0,24.5,21.5
10132712,33.15,31.07,29.25,27.75,27.0,24.5,21.5
10132722,32.34,31.43,29.25,27.75,27.0,24.5,21.5
10132732,31.88,31.20,29.25,27.75,27.0,24.5,21.5
10132742,32.26,31.35,29.25,27.75,27.0,24.5,21.5
10132752,32.51,30.98,29.25,27.75,27.0,24.5,21.5
10132802,31.94,30.90,29.25,27.75,27.0,24.5,21.5
10132812,31.28,31.30,29.25,27.75,27.0,24.5,21.5
10132822,32.66,31.07,29.25,27.75,27.0,24.5,21.5
10132832,31.42,31.43,29.25,27.75,27.0,24.75,21.5
10132842,31.76,31.20,29.25,27.75,27.0,24.5,21.5
10132852,31.98,31.27,29.25,27.75,27.0,24.5,21.5
10132902,31.56,31.16,29.25,27.75,27.0,24.5,21.5
10132912,32.52,31.09,29.25,27.75,27.0,24.5,21.5
10132922,32.67,31.33,29.25,27.75,27.0,24.5,21.5
10132932,32.69,31.24,29.25,27.75,27.0,24.75,21.5
10132942,32.37,31.33,29.25,27.75,27.0,24.5,21.5
10132952,31.88,31.24,29.25,27.75,27.0,24.5,21.5
10133002,32.17,30.99,29.25,27.75,27.0,24.5,21.5
10133012,32.00,31.39,29.25,27.75,27.0,24.75,21.5
10133022,31.89,31.69,29.25,27.75,27.0,24.5,21.5
10133032,33.35,31.31,29.25,27.75,27.0,24.75,21.5
10133042,32.25,31.06,29.25,27.75,27.0,24.75,21.5
10133052,32.06,31.41,29.25,27.75,27.0,24.5,21.5
10133102,31.39,31.23,29.25,27.75,27.0,24.5,21.5
10133112,33.04,30.83,29.25,27.75,27.0,24.5,21.5
10133123,32.55,31.56,29.25,28.0,27.0,24.75,21.5
10133133,33.29,31.32,29.25,28.0,27.0,24.75,21.5
10133143,32.78,31.16,29.25,27.75,27.0,24.5,21.5
10133153,32.17,31.14,29.25,28.0,27.0,24.5,21.5
10133203,32.11,31.06,29.25,27.75,27.0,24.5,21.5
10133213,31.98,31.34,29.25,27.75,27.0,24.5,21.5
10133223,32.40,31.16,29.25,28.0,27.0,24.75,21.5
10133233,32.31,31.30,29.25,27.75,27.0,24.75,21.5
10133243,32.49,31.03,29.25,27.75,27.0,24.75,21.5
10133253,31.88,31.14,29.25,27.75,27.0,24.75,21.5
10133303,33.03,31.48,29.25,27.75,27.0,24.5,21.5
10133313,31.66,31.29,29.25,27.75,27.0,24.75,21.5
10133323,33.42,31.30,29.25,28.0,27.0,24.5,21.5
10133333,32.81,31.24,29.25,27.75,27.0,24.5,21.5
10133343,32.87,31.20,29.25,27.75,27.0,24.5,21.5
10133353,33.84,31.45,29.25,27.75,27.0,24.75,21.75
10133403,32.64,31.13,29.25,27.75,27.0,24.75,21.5
10133413,31.80,31.40,29.25,27.75,27.0,24.75,21.5
10133423,33.24,31.21,29.25,27.75,27.0,24.5,21.5
10133433,31.89,31.32,29.25,27.75,27.0,24.75,21.5
10133443,32.81,31.12,29.25,27.75,27.0,24.5,21.5
10133453,32.44,31.33,29.25,27.75,27.0,24.5,21.5
10133503,31.82,31.31,29.25,27.75,27.0,24.75,21.5
10133513,32.64,31.27,29.25,27.75,27.0,24.75,21.5
10133523,33.33,31.07,29.25,27.75,27.0,24.5,21.5
10133533,31.74,31.47,29.25,27.75,27.0,24.75,21.5
10133543,32.26,31.63,29.25,27.75,27.0,24.5,21.5
10133553,33.58,31.05,29.25,27.75,27.0,24.75,21.5
10133603,31.86,30.95,29.25,28.0,27.0,24.75,21.5
10133613,33.35,31.24,29.25,28.0,27.0,24.75,21.5
10133623,31.91,31.51,29.25,27.75,27.0,24.75,21.5
10133633,31.62,31.40,29.25,27.75,27.0,24.75,21.5
10133643,33.16,31.44,29.25,27.75,27.0,24.75,21.5
10133653,33.59,30.98,29.25,28.0,27.0,24.75,21.5
10133703,32.93,31.01,29.25,28.0,27.0,24.75,21.5
10133713,32.78,31.24,29.25,28.0,27.0,24.75,21.5
10133723,32.11,30.99,29.25,27.75,27.0,24.75,21.5
